d,agent_energy0,pred_energy0,arm,speed,delta_deg,seed,outcome,event_time,censored_at_30s,steps_run,post_death_steps_run,min_separation,min_separation_time,time_chase,time_circle,time_edge_avoid,time_wander,time_sleep,time_ambiguous,time_unidentified,predicate_mismatches,decision_steps,eligible_circle_ticks,eligible_edge_avoid_ticks,nonzero_pivot_ticks,any_edge_ever_in_controller_obs,any_edge_ever_in_pred_obs,first_pred_perception_loss,first_sleep,first_wake_after_sleep,first_below_sprint_threshold,first_sprint_clamp,final_t,final_agent_energy,final_separation,final_pred_energy,pred_asleep_at_end,agent_energy_used,agent_move_cost,agent_turn_cost,pred_displacement_along_escape_from_own_start,pred_dist_from_ref_final,pred_energy_at_kill_pre,pred_energy_at_kill_post,pred_xy_at_kill,killed_agent_energy_pre_removal,post_death_snapshots,post_death_final_pred_xy,post_death_min_dist_to_ref,post_death_wake_events,post_death_sleep_events,runtime_sec,trajectory_digest_norng,trajectory_digest,validity
120,150,200,S10_D0,10.0,0.0,1,captured,2.2,False,22,100,10.0,2.2,1.3,0.9,0,0,0,0,0,0,22,9,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,2.2,,,200.0,False,,11.0,0.0,330.0,210.0,143.89999999999975,200.0,"[-210.0, 0.0]",136.80000000000013,"{""+1s"": {""pred_xy"": [-317.1025987361145, -22.517504840056063], ""pred_energy"": 194.43500562266468, ""pred_resting"": false, ""dist_to_ref"": 317.9010791888244}, ""+5s"": {""pred_xy"": [-731.2296510670667, -163.557119660235], ""pred_energy"": 172.10548530112587, ""pred_resting"": false, ""dist_to_ref"": 749.2981609421022}, ""+10s"": {""pred_xy"": [-1248.1333985728352, -345.9109993610582], ""pred_energy"": 144.15977788825037, ""pred_resting"": false, ""dist_to_ref"": 1295.1800647446446}}","[-1248.1333985728352, -345.9109993610582]",221.0,0,0,0.03766360005829483,7e359f11022fe12a,d3589136f2ce8a1f,valid
120,150,200,S10_D0,10.0,0.0,2,captured,2.2,False,22,100,10.0,2.2,1.3,0.9,0,0,0,0,0,0,22,9,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,2.2,,,200.0,False,,11.0,0.0,330.0,210.0,143.89999999999975,200.0,"[-210.0, 0.0]",136.80000000000013,"{""+1s"": {""pred_xy"": [-319.03917010861187, -12.505178136800168], ""pred_energy"": 194.44729769069414, ""pred_resting"": false, ""dist_to_ref"": 319.2841548586852}, ""+5s"": {""pred_xy"": [-739.6425858206094, -21.492967710721132], ""pred_energy"": 172.08410962276412, ""pred_resting"": false, ""dist_to_ref"": 739.9547975521286}, ""+10s"": {""pred_xy"": [-1256.610959750201, 149.2018334041768], ""pred_energy"": 144.15800151876172, ""pred_resting"": false, ""dist_to_ref"": 1265.4375888424877}}","[-1256.610959750201, 149.2018334041768]",221.0,0,0,0.03862809995189309,7e359f11022fe12a,f47cf415c37edb72,valid
120,150,200,S10_D+15,10.0,15.0,0,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, 1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-408.38502488760787, -0.7629713720916698], ""pred_energy"": 194.43602773729242, ""pred_resting"": false, ""dist_to_ref"": 408.3857376032698}, ""+5s"": {""pred_xy"": [-845.2561680847139, -10.016951106599663], ""pred_energy"": 172.10733454705985, ""pred_resting"": false, ""dist_to_ref"": 845.3155203796545}, ""+10s"": {""pred_xy"": [-1378.7020335863344, 115.41976428380258], ""pred_energy"": 144.18951959980032, ""pred_resting"": false, ""dist_to_ref"": 1383.5248531928953}}","[-1378.7020335863344, 115.41976428380258]",309.58965897066724,0,0,0.052362199989147484,d9ff79c98c02acef,c37a1c6d20ef53d0,valid
120,150,200,S10_D+15,10.0,15.0,1,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, 1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-407.35826851258116, -9.554088255240458], ""pred_energy"": 194.41266615450715, ""pred_resting"": false, ""dist_to_ref"": 407.4702928164912}, ""+5s"": {""pred_xy"": [-845.5471943202019, -9.498205135846547], ""pred_energy"": 172.1041519512804, ""pred_resting"": false, ""dist_to_ref"": 845.6005402810289}, ""+10s"": {""pred_xy"": [-1392.9916327792607, -45.92044869216261], ""pred_energy"": 144.15268752484278, ""pred_resting"": false, ""dist_to_ref"": 1393.7483189590293}}","[-1392.9916327792607, -45.92044869216261]",309.58965897066724,0,0,0.05139569996390492,d9ff79c98c02acef,bec7d5c33bdca5ac,valid
120,150,200,S10_D+15,10.0,15.0,2,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, 1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-407.9532099432854, -7.736908138149374], ""pred_energy"": 194.41449394355172, ""pred_resting"": false, ""dist_to_ref"": 408.0265692949032}, ""+5s"": {""pred_xy"": [-821.3611482118304, 77.16449819257105], ""pred_energy"": 172.05122893581841, ""pred_resting"": false, ""dist_to_ref"": 824.9778758082956}, ""+10s"": {""pred_xy"": [-1299.6007949440918, 338.645976093625], ""pred_energy"": 144.13955580674616, ""pred_resting"": false, ""dist_to_ref"": 1342.9978865745543}}","[-1299.6007949440918, 338.645976093625]",309.58965897066724,0,0,0.051175400032661855,d9ff79c98c02acef,f05c0f5a2fb9febc,valid
120,150,200,S10_D-15,10.0,-15.0,0,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, -1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-408.3423908772829, -5.2069299464465075], ""pred_energy"": 194.43602773729242, ""pred_resting"": false, ""dist_to_ref"": 408.3755873051705}, ""+5s"": {""pred_xy"": [-845.0368069526194, -20.699472277951827], ""pred_energy"": 172.10733454705985, ""pred_resting"": false, ""dist_to_ref"": 845.2902893428176}, ""+10s"": {""pred_xy"": [-1380.2197823205352, 97.10563739498684], ""pred_energy"": 144.18951959980032, ""pred_resting"": false, ""dist_to_ref"": 1383.6315088645647}}","[-1380.2197823205352, 97.10563739498684]",309.58965897066724,0,0,0.047385600046254694,a5f0b0d8e5e49c2b,d054187ffc3b42f6,valid
120,150,200,S10_D-15,10.0,-15.0,1,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, -1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-407.19018222668274, -13.982485765443016], ""pred_energy"": 194.41266615450715, ""pred_resting"": false, ""dist_to_ref"": 407.43018347930473}, ""+5s"": {""pred_xy"": [-845.335212368308, -20.18493572938769], ""pred_energy"": 172.1041519512804, ""pred_resting"": false, ""dist_to_ref"": 845.5761662323341}, ""+10s"": {""pred_xy"": [-1392.2036214407044, -64.42220716490829], ""pred_energy"": 144.15268752484278, ""pred_resting"": false, ""dist_to_ref"": 1393.6933465897764}}","[-1392.2036214407044, -64.42220716490829]",309.58965897066724,0,0,0.043190900003537536,a5f0b0d8e5e49c2b,3fe87e9c520610b6,valid
120,150,200,S10_D-15,10.0,-15.0,2,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.34719019543442187,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, -1.4380041271288064]",131.05280980456575,"{""+1s"": {""pred_xy"": [-407.81101641100304, -12.17398810177201], ""pred_energy"": 194.41449394355172, ""pred_resting"": false, ""dist_to_ref"": 407.99268509677654}, ""+5s"": {""pred_xy"": [-822.389372261825, 66.81435964909633], ""pred_energy"": 172.05122893581841, ""pred_resting"": false, ""dist_to_ref"": 825.0990475479398}, ""+10s"": {""pred_xy"": [-1304.314786136225, 321.43882519375984], ""pred_energy"": 144.13955580674616, ""pred_resting"": false, ""dist_to_ref"": 1343.3391156649652}}","[-1304.314786136225, 321.43882519375984]",309.58965897066724,0,0,0.040910699986852705,a5f0b0d8e5e49c2b,2406d03c6c789a0c,valid
120,150,200,S15_D0,15.0,0.0,0,captured,3.9,False,39,100,10.0,3.9,1.3,2.6,0,0,0,0,0,0,39,26,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.9,,,184.64999999999992,False,,62.0,0.0,585.0,465.0,100.54999999999971,184.64999999999992,"[-465.0, 0.0]",84.10000000000022,"{""+1s"": {""pred_xy"": [-573.3428161278198, -16.374573328536826], ""pred_energy"": 179.07415072304022, ""pred_resting"": false, ""dist_to_ref"": 573.5765959809296}, ""+5s"": {""pred_xy"": [-1010.7714073188044, -29.708659796342545], ""pred_energy"": 156.79256722339065, ""pred_resting"": false, ""dist_to_ref"": 1011.2079125086647}, ""+10s"": {""pred_xy"": [-1493.5125590885673, -276.57822082630173], ""pred_energy"": 128.92102120061264, ""pred_resting"": false, ""dist_to_ref"": 1518.905947183934}}","[-1493.5125590885673, -276.57822082630173]",476.0,0,0,0.0650021000765264,cfa7a1436b73fe07,200eb71c4dc6e3a3,valid
120,150,200,S15_D0,15.0,0.0,1,captured,3.9,False,39,100,10.0,3.9,1.3,2.6,0,0,0,0,0,0,39,26,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.9,,,184.64999999999992,False,,62.0,0.0,585.0,465.0,100.54999999999971,184.64999999999992,"[-465.0, 0.0]",84.10000000000022,"{""+1s"": {""pred_xy"": [-574.2186952733491, -9.705994052055757], ""pred_energy"": 179.09339471924142, ""pred_resting"": false, ""dist_to_ref"": 574.3007194162009}, ""+5s"": {""pred_xy"": [-1009.8122705631467, 0.46918755778006016], ""pred_energy"": 156.74455889253534, ""pred_resting"": false, ""dist_to_ref"": 1009.8123795620958}, ""+10s"": {""pred_xy"": [-1478.8134323262357, 250.40724816116744], ""pred_energy"": 128.78198651136245, ""pred_resting"": false, ""dist_to_ref"": 1499.864313049734}}","[-1478.8134323262357, 250.40724816116744]",476.0,0,0,0.051268700044602156,cfa7a1436b73fe07,e575c2b6e2862643,valid
120,150,200,S15_D0,15.0,0.0,2,captured,3.9,False,39,100,10.0,3.9,1.3,2.6,0,0,0,0,0,0,39,26,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.9,,,184.64999999999992,False,,62.0,0.0,585.0,465.0,100.54999999999971,184.64999999999992,"[-465.0, 0.0]",84.10000000000022,"{""+1s"": {""pred_xy"": [-574.5794050926861, 1.407094080308525], ""pred_energy"": 179.07580052753764, ""pred_resting"": false, ""dist_to_ref"": 574.5811280145006}, ""+5s"": {""pred_xy"": [-999.8711133627148, 66.01432090797243], ""pred_energy"": 156.7833606195287, ""pred_resting"": false, ""dist_to_ref"": 1002.0479698607925}, ""+10s"": {""pred_xy"": [-1528.4305734598356, 163.54638044943658], ""pred_energy"": 128.92428649029054, ""pred_resting"": false, ""dist_to_ref"": 1537.1556318229048}}","[-1528.4305734598356, 163.54638044943658]",476.0,0,0,0.048785299994051456,cfa7a1436b73fe07,891963ea920bfbee,valid
120,150,200,S15_D+15,15.0,15.0,0,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, 2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-701.6155982778746, 16.392189828336086], ""pred_energy"": 137.3320037202041, ""pred_resting"": false, ""dist_to_ref"": 701.8070615448295}, ""+5s"": {""pred_xy"": [-1109.3803216669721, 172.64382419298454], ""pred_energy"": 114.99970048007683, ""pred_resting"": false, ""dist_to_ref"": 1122.7335338956848}, ""+10s"": {""pred_xy"": [-1603.0031168952191, 407.24016370679055], ""pred_energy"": 87.0738952855027, ""pred_resting"": false, ""dist_to_ref"": 1653.9236813443724}}","[-1603.0031168952191, 407.24016370679055]",604.0171513795847,0,0,0.06134679995011538,bf9a9586c95094e3,6b03920aae714d47,valid
120,150,200,S15_D+15,15.0,15.0,1,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, 2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-702.5308599574682, 10.643114359800165], ""pred_energy"": 137.33842588262507, ""pred_resting"": false, ""dist_to_ref"": 702.611475195115}, ""+5s"": {""pred_xy"": [-1137.9350498110753, 62.0779965364427], ""pred_energy"": 115.00302983015253, ""pred_resting"": false, ""dist_to_ref"": 1139.6270684932474}, ""+10s"": {""pred_xy"": [-1685.8770746581904, 79.26234158350599], ""pred_energy"": 87.0908290135854, ""pred_resting"": false, ""dist_to_ref"": 1687.7393251480983}}","[-1685.8770746581904, 79.26234158350599]",604.0171513795847,0,0,0.05943190003745258,bf9a9586c95094e3,41daf1c3084d2d40,valid
120,150,200,S15_D+15,15.0,15.0,2,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, 2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-697.3382173693071, 33.5668852498884], ""pred_energy"": 137.30132449022616, ""pred_resting"": false, ""dist_to_ref"": 698.1456332236006}, ""+5s"": {""pred_xy"": [-1023.4460700293694, 323.88564678208604], ""pred_energy"": 114.98988760291152, ""pred_resting"": false, ""dist_to_ref"": 1073.4727618575196}, ""+10s"": {""pred_xy"": [-1331.7958062120024, 774.0439167253116], ""pred_energy"": 87.08296417320923, ""pred_resting"": false, ""dist_to_ref"": 1540.3973690133785}}","[-1331.7958062120024, 774.0439167253116]",604.0171513795847,0,0,0.05876029992941767,bf9a9586c95094e3,2d566adb38a5489a,valid
120,150,200,S15_D-15,15.0,-15.0,0,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, -2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-702.2959718848178, 5.479125858547377], ""pred_energy"": 137.3320037202041, ""pred_resting"": false, ""dist_to_ref"": 702.3173448988816}, ""+5s"": {""pred_xy"": [-1118.9842260742444, 136.0836499102861], ""pred_energy"": 114.99970048007683, ""pred_resting"": false, ""dist_to_ref"": 1127.228662683788}, ""+10s"": {""pred_xy"": [-1626.2341283505593, 339.5448086676697], ""pred_energy"": 87.0738952855027, ""pred_resting"": false, ""dist_to_ref"": 1661.303138293932}}","[-1626.2341283505593, 339.5448086676697]",604.0171513795847,0,0,0.06342010002117604,6e65077d2edb583b,cb9e3bc185aa4001,valid
120,150,200,S15_D-15,15.0,-15.0,1,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, -2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-702.852124805112, -0.3157224237011178], ""pred_energy"": 137.33842588262507, ""pred_resting"": false, ""dist_to_ref"": 702.8521957166454}, ""+5s"": {""pred_xy"": [-1140.611421884878, 23.956761314693722], ""pred_energy"": 115.00302983015253, ""pred_resting"": false, ""dist_to_ref"": 1140.8629813202513}, ""+10s"": {""pred_xy"": [-1688.562083081334, 7.050040680094753], ""pred_energy"": 87.0908290135854, ""pred_resting"": false, ""dist_to_ref"": 1688.5768005908305}}","[-1688.562083081334, 7.050040680094753]",604.0171513795847,0,0,0.0571081000380218,6e65077d2edb583b,a27f2c712b904db8,valid
120,150,200,S15_D-15,15.0,-15.0,2,captured,5.2,False,52,100,12.159428498410772,5.2,1.0,4.2,0,0,0,0,0,0,52,42,0,52,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,5.2,,,142.91414338362966,False,,68.5,0.39792728430811053,713.0176631908525,593.0212678836566,67.01207066793746,142.91414338362966,"[-593.0176631908525, -2.0676813100944855]",75.90207271569219,"{""+1s"": {""pred_xy"": [-699.0943704389356, 22.886477708895654], ""pred_energy"": 137.30132449022616, ""pred_resting"": false, ""dist_to_ref"": 699.4688911176332}, ""+5s"": {""pred_xy"": [-1042.6167066081061, 292.3743613271072], ""pred_energy"": 114.98988760291152, ""pred_resting"": false, ""dist_to_ref"": 1082.835335616532}, ""+10s"": {""pred_xy"": [-1378.3502336657157, 722.4964679568784], ""pred_energy"": 87.08296417320923, ""pred_resting"": false, ""dist_to_ref"": 1556.2295823099166}}","[-1378.3502336657157, 722.4964679568784]",604.0171513795847,0,0,0.06072299997322261,6e65077d2edb583b,64cb1e8321593421,valid
120,150,200,S20_D0,20.0,0.0,0,captured,4.0,False,40,100,10.0,4.0,1.3,2.7,0,0,0,0,0,0,40,27,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,4.0,,,178.99999999999994,False,,65.0,0.0,600.0,480.0,97.99999999999972,178.99999999999994,"[-480.0, 0.0]",81.00000000000023,"{""+1s"": {""pred_xy"": [-589.3946528741417, -8.268286038168299], ""pred_energy"": 173.41376359240684, ""pred_resting"": false, ""dist_to_ref"": 589.4526455879547}, ""+5s"": {""pred_xy"": [-1023.6557726164192, 41.83322603256602], ""pred_energy"": 151.08992396510948, ""pred_resting"": false, ""dist_to_ref"": 1024.5102047374687}, ""+10s"": {""pred_xy"": [-1546.099654060591, 207.32791073434237], ""pred_energy"": 123.1725507173268, ""pred_resting"": false, ""dist_to_ref"": 1559.9387817654085}}","[-1546.099654060591, 207.32791073434237]",491.0,0,0,0.06149059999734163,cb85aa787e48d373,b476362cd696a8e0,valid
120,150,200,S20_D0,20.0,0.0,1,captured,4.0,False,40,100,10.0,4.0,1.3,2.7,0,0,0,0,0,0,40,27,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,4.0,,,178.99999999999994,False,,65.0,0.0,600.0,480.0,97.99999999999972,178.99999999999994,"[-480.0, 0.0]",81.00000000000023,"{""+1s"": {""pred_xy"": [-589.598918251857, -4.852787747501679], ""pred_energy"": 173.40599152974747, ""pred_resting"": false, ""dist_to_ref"": 589.6188887346489}, ""+5s"": {""pred_xy"": [-1023.454190598397, 62.00720268365512], ""pred_energy"": 151.07504999879345, ""pred_resting"": false, ""dist_to_ref"": 1025.3308604728875}, ""+10s"": {""pred_xy"": [-1570.9007865049552, 91.09979803763235], ""pred_energy"": 123.1427862096221, ""pred_resting"": false, ""dist_to_ref"": 1573.5401025218214}}","[-1570.9007865049552, 91.09979803763235]",491.0,0,0,0.04592970001976937,cb85aa787e48d373,df8921eb14d903f8,valid
120,150,200,S20_D0,20.0,0.0,2,captured,4.0,False,40,100,10.0,4.0,1.3,2.7,0,0,0,0,0,0,40,27,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,4.0,,,178.99999999999994,False,,65.0,0.0,600.0,480.0,97.99999999999972,178.99999999999994,"[-480.0, 0.0]",81.00000000000023,"{""+1s"": {""pred_xy"": [-588.9671534744994, -12.025755212211152], ""pred_energy"": 173.3964926046178, ""pred_resting"": false, ""dist_to_ref"": 589.0899139013318}, ""+5s"": {""pred_xy"": [-982.8711478873347, 163.94289580365785], ""pred_energy"": 151.0478753802558, ""pred_resting"": false, ""dist_to_ref"": 996.4501826151952}, ""+10s"": {""pred_xy"": [-1405.195270348293, 508.9915692664017], ""pred_energy"": 123.14646593568725, ""pred_resting"": false, ""dist_to_ref"": 1494.5387801571046}}","[-1405.195270348293, 508.9915692664017]",491.0,0,0,0.06973450002260506,cb85aa787e48d373,1da5d48b60091b28,valid
